Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
vehicleBuggyaccessoriesDesc,,,,,"Parts needed to craft the Buggy.",Parts needed to craft the Buggy.,"Teile, die benötigt werden, um den Buggy herzustellen.","Partes necesarias para fabricar el Buggy.","Pièces nécessaires pour fabriquer le Buggy.","Parti necessarie per creare il Buggy.","バギーの作成に必要なパーツ。","버기 제작에 필요한 부품.","Części potrzebne do wytworzenia Buggy.","Peças necessárias para fabricar o Buggy.","Детали, необходимые для создания багги.","Buggy yapmak için gerekli parçalar.","制造越野车所需的零件。","製造越野車所需的零件。"
vehicleBuggyaccessoriesSchematic,,,,,"Buggy Accessories Schematic",Buggy Accessories Schematic,"Buggy Zubehör-Schema","Esquema de accesorios para Buggy","Schéma d'accessoires Buggy","Schema di accessori per Buggy","バギーアクセサリー設計図","버기 액세서리 설계도","Schemat Akcesoriów do Buggy","Esquema de acessórios para Buggy","Схема аксессуаров для багги","Buggy Aksesuar Şeması","越野车配件原理图","越野車配件原理圖"
vehicleBuggychassis,,,,,"Buggy Chassis",Buggy Chassis,"Buggy Fahrgestell","Chasis de Buggy","Châssis de Buggy","Telaio di Buggy","バギーのシャーシ","버기 섀시","Podwozie Buggy","Chassi do Buggy","Шасси багги","Buggy Şasisi","越野车底盘","越野車底盤"
vehicleBuggychassisDesc,,,,,"Parts needed to craft the Buggy.",Parts needed to craft the Buggy.,"Teile, die benötigt werden, um den Buggy herzustellen.","Partes necesarias para fabricar el Buggy.","Pièces nécessaires pour fabriquer le Buggy.","Parti necessarie per creare il Buggy.","バギーの作成に必要なパーツ。","버기 제작에 필요한 부품。","Części potrzebne do wytworzenia Buggy.","Peças necessárias para fabricar o Buggy.","Детали, необходимые для создания багги.","Buggy yapmak için gerekli parçalar.","制造越野车所需的零件。","製造越野車所需的零件。"
vehicleBuggychassisSchematic,,,,,"Buggy Chassis Schematic",Buggy Chassis Schematic,"Buggy Fahrgestell-Schema","Esquema de chasis de Buggy","Schéma de châssis de Buggy","Schema di telaio di Buggy","バギーのシャーシ設計図","버기 섀시 설계도","Schemat Podwozia Buggy","Esquema de chassi do Buggy","Схема шасси багги","Buggy Şasi Şeması","越野车底盘原理图","越野車底盤原理圖"
vehicleBuggyplaceable,,,,,"Buggy",Buggy,"Buggy","Buggy","Buggy","Buggy","バギー","버기","Buggy","Buggy","Багги","Buggy","越野车","越野車"
vehicleBuggyplaceableDesc,,,,,"An old offroad buggy.",An old offroad buggy.,"Ein alter Offroad-Buggy.","Un buggy todoterreno viejo.","Un vieux buggy tout-terrain.","Un vecchio buggy fuoristrada.","古いオフロードバギー。","오래된 오프로드 버기.","Stary Buggy Terenowy.","Um buggy offroad antigo.","Старый внедорожный багги.","Eski bir arazi buggy'si.","一辆旧越野车。","一輛舊越野車。"
vehicleChargeraccessories,,,,,"Charger Accessories",Charger Accessories,"Charger Zubehör","Accesorios para Charger","Accessoires Charger","Accessori per Charger","チャージャーアクセサリー","차저 액세서리","Akcesoria do Chargera","Acessórios para Charger","Аксессуары для зарядного устройства","Charger Aksesuarları","充电器配件","充電器配件"
vehicleChargeraccessoriesDesc,,,,,"Parts needed to craft the Charger.",Parts needed to craft the Charger.,"Teile, die benötigt werden, um den Charger herzustellen.","Partes necesarias para fabricar el Charger.","Pièces nécessaires pour fabriquer le Charger.","Parti necessarie per creare il Charger.","チャージャーの作成に必要なパーツ。","차저 제작에 필요한 부품.","Części potrzebne do wytworzenia Chargera.","Peças necessárias para fabricar o Charger.","Детали, необходимые для создания зарядного устройства.","Charger yapmak için gerekli parçalar.","制造充电器所需的零件。","製造充電器所需的零件。"
vehicleChargeraccessoriesSchematic,,,,,"Charger Accessories Schematic",Charger Accessories Schematic,"Charger Zubehör-Schema","Esquema de accesorios para Charger","Schéma d'accessoires Charger","Schema di accessori per Charger","チャージャーアクセサリー設計図","차저 액세서리 설계도","Schemat Akcesoriów do Chargera","Esquema de acessórios para Charger","Схема аксессуаров для зарядного устройства","Charger Aksesuar Şeması","充电器配件原理图","充電器配件原理圖"
vehicleChargerblack,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerblack2,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerblack2placeable,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerblack2placeableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargerblackplaceable,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerblackplaceableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargerchassis,,,,,"Charger Chassis",Charger Chassis,"Charger Fahrgestell","Chasis de Charger","Châssis de Charger","Telaio di Charger","チャージャーのシャーシ","차저 섀시","Podwozie Chargera","Chassi do Charger","Шасси зарядного устройства","Charger Şasisi","充电器底盘","充電器底盤"
vehicleChargerchassisDesc,,,,,"Parts needed to craft the Charger.",Parts needed to craft the Charger.,"Teile, die benötigt werden, um den Charger herzustellen.","Partes necesarias para fabricar el Charger.","Pièces necesarias para fabricar el Charger.","Parti necessarie per creare il Charger.","チャージャーの作成に必要なパーツ。","차저 제작에 필요한 부품.","Części potrzebne do wytworzenia Chargera.","Peças necessárias para fabricar o Charger.","Детали, необходимые для создания зарядного устройства.","Charger yapmak için gerekli parçalar.","制造充电器所需的零件。","製造充電器所需的零件。"
vehicleChargerchassisSchematic,,,,,"Charger Chassis Schematic",Charger Chassis Schematic,"Charger Fahrgestell-Schema","Esquema de chasis de Charger","Schéma de châssis de Charger","Schema di telaio di Charger","チャージャーのシャーシ設計図","차저 섀시 설계도","Schemat Podwozia Chargera","Esquema de chassi do Charger","Схема шасси зарядного устройства","Charger Şasi Şeması","充电器底盘原理图","充電器底盤原理圖"
vehicleChargergreen,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargergreen2,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargergreen2placeable,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargergreen2placeableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargergreenplaceable,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargergreenplaceableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargerNew,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerNewplaceable,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerNewplaceableDesc,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerOld,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargerOldplaceable,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerOldplaceableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargerorange,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerorange2,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerorange2placeable,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerorange2placeableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargerorangeplaceable,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerorangeplaceableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargerrust,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerrust2,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerrust2placeable,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerrust2placeableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargerrustplaceable,,,,,"Charger",Charger,"Charger","Charger","Charger","Charger","チャージャー","차저","Charger","Charger","Зарядное устройство","Charger","充电器","充電器"
vehicleChargerrustplaceableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargerteal,,,,,"Cruiser",Cruiser,"Cruiser","Cruiser","Cruiser","Cruiser","クルーザー","크루저","Cruiser","Cruiser","Крейсер","Cruiser","巡洋舰","巡洋艦"
vehicleChargerteal2,,,,,"Cruiser",Cruiser,"Cruiser","Cruiser","Cruiser","Cruiser","クルーザー","크루저","Cruiser","Cruiser","Крейсер","Cruiser","巡洋舰","巡洋艦"
vehicleChargerteal2placeable,,,,,"Cruiser Faded.",Cruiser Faded.,"Cruiser verblasst.","Cruiser desvanecido.","Cruiser délavé.","Cruiser sbiadito.","クルーザーの色あせ。","크루저 색이 바래다.","Cruiser Wyblakły.","Cruiser desbotado.","Крейсер Выцветший.","Cruiser Soluk.","巡洋舰褪色。","巡洋艦褪色。"
vehicleChargerteal2placeableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargertealplaceable,,,,,"Charger",Charger,"Ladegerät","Cargador","Chargeur","Caricabatterie","充電器","충전기","Ładowarka","Carregador","Зарядное устройство","Şarj aleti","充电器","充電器"
vehicleChargertealplaceableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargeryellow,,,,,"Charger",Charger,"Ladegerät","Cargador","Chargeur","Caricabatterie","充電器","충전기","Ładowarka","Carregador","Зарядное устройство","Şarj aleti","充电器","充電器"
vehicleChargeryellow2,,,,,"Charger",Charger,"Ladegerät","Cargador","Chargeur","Caricabatterie","充電器","충전기","Ładowarka","Carregador","Зарядное устройство","Şarj aleti","充电器","充電器"
vehicleChargeryellow2placeable,,,,,"Charger",Charger,"Ladegerät","Cargador","Chargeur","Caricabatterie","充電器","충전기","Ładowarka","Carregador","Зарядное устройство","Şarj aleti","充电器","充電器"
vehicleChargeryellow2placeableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleChargeryellowplaceable,,,,,"Charger",Charger,"Ladegerät","Cargador","Chargeur","Caricabatterie","充電器","충전기","Ładowarka","Carregador","Зарядное устройство","Şarj aleti","充电器","充電器"
vehicleChargeryellowplaceableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleCruiser,,,,,"Cruiser",Cruiser,"Cruiser","Crucero","Croiseur","Incrociatore","クルーザー","순양함","Krążownik","Cruzador","Крейсер","Kruvazör","巡洋舰","巡洋艦"
vehicleCruiser2,,,,,"Cruiser",Cruiser,"Cruiser","Crucero","Croiseur","Incrociatore","クルーザー","순양함","Krążownik","Cruzador","Крейсер","Kruvazör","巡洋舰","巡洋艦"
vehicleCruiser2placeable,,,,,"Cruiser Faded",Cruiser Faded,"Cruiser verblasst","Crucero desvanecido","Croiseur délavé","Incrociatore sbiadito","色あせたクルーザー","색 바랜 순양함","Krążownik Wyblakły","Cruzador desbotado","Крейсер Выцветший","Soluk Kruvazör","褪色巡洋舰","褪色巡洋艦"
vehicleCruiser2placeableDesc,,,,,"A custom Cruiser. Sweet!",A custom Cruiser. Sweet!,"Ein maßgeschneiderter Cruiser. Süß!","Un crucero personalizado. ¡Genial!","Un croiseur personnalisé. Génial!","Un incrociatore personalizzato. Dolce!","カスタムクルーザー。いいね！","커스텀 크루저. 멋지네요!","Niestandardowy krążownik. Słodki!","Um cruzador personalizado. Doce!","Кастомный крейсер. Класс!","Özel bir Kruvazör. Tatlı!","一艘定制巡洋舰。太棒了！","一艘定制巡洋艦。太棒了！"
